uid;country;joined_at;paid_at;revenue;payment_id;from_page;product_type
891937068;Portugal;2017-10-24 14:22:00;2017-10-27 22:24:00;2015;68;none;premium_no_trial
891080040;Israel;2017-10-11 04:59:00;2017-11-14 20:15:00;1261;19;empty_likes;coins
891681744;France;2017-10-29 19:11:00;2017-10-31 00:39:00;6344;147;promo_09;premium_no_trial
891581349;France;2017-10-31 17:26:00;2017-08-11 21:15:00;2314;67;empty_likes;other_type
892045743;Israel;2017-10-22 07:04:00;2017-10-23 20:17:00;1261;19;autorefill;coins
892190826;United States of America;2017-10-19 01:58:00;2017-10-20 16:08:00;2379;67;empty_likes;other_type
891606141;United States of America;2017-10-31 04:43:00;2017-03-11 21:13:00;6305;19;empty_likes;coins
891637005;Spain;2017-10-30 15:22:00;2017-02-11 13:39:00;6396;147;left_sidebar_menu;premium_no_trial
892318245;United Kingdom (Great Britain);2017-10-16 11:26:00;2017-10-19 06:33:00;6292;147;left_sidebar_menu;premium_no_trial
892354854;France;2017-10-15 18:51:00;2017-10-15 19:26:00;6435;147;autoreply_message;premium_no_trial
891494307;Turkey;2017-02-11 16:45:00;2017-08-11 23:09:00;2587;19;ad_to_photo;coins
891668253;Chile;2017-10-29 23:08:00;2017-09-11 01:39:00;3783;67;empty_likes;other_type
891722802;United States of America;2017-10-29 02:08:00;2017-04-11 17:47:00;1261;19;menu;coins
892045743;Israel;2017-10-22 07:04:00;2017-10-23 20:17:00;1261;19;empty_likes;coins
892146561;Portugal;2017-10-20 03:05:00;2017-10-20 03:16:00;7969;147;autoreply_message;premium_no_trial
891208638;Israel;2017-07-11 15:43:00;2017-09-11 17:27:00;871;19;empty_likes;coins
892062660;United States of America;2017-10-21 21:28:00;2017-10-31 00:53:00;1261;19;empty_likes;coins
891436563;United States of America;2017-03-11 20:56:00;2017-05-11 16:05:00;9360;68;none;premium_no_trial
891672225;Austria;2017-10-29 21:59:00;2017-07-11 11:26:00;4056;19;none;coins
891999189;Chile;2017-10-23 04:57:00;2017-04-11 19:46:00;4732;147;popular_users_block;premium_no_trial
891637005;Spain;2017-10-30 15:22:00;2017-02-11 13:38:00;6292;147;left_sidebar_menu;premium_no_trial
892354854;France;2017-10-15 18:51:00;2017-05-11 16:00:00;2314;67;menu;other_type
891118668;Canada;2017-09-11 13:24:00;2017-11-11 03:11:00;897;146;empty_likes;coins
892040748;United States of America;2017-10-22 10:12:00;2017-10-29 12:16:00;12883;147;autoreply_message;trial_premium
891303645;United States of America;2017-05-11 23:44:00;2017-06-11 00:04:00;6292;147;autoreply_message;premium_no_trial
891755772;United States of America;2017-10-28 11:19:00;2017-10-29 03:57:00;4602;146;empty_likes;coins
891068079;Argentina;2017-10-11 11:45:00;2017-12-11 15:23:00;6292;147;promo_09;premium_no_trial
891310119;United States of America;2017-05-11 22:03:00;2017-11-13 00:27:00;9087;147;trial_vip_popup;trial_premium
892115478;Spain;2017-10-20 20:39:00;2017-10-29 15:06:00;2314;67;empty_likes;other_type
891267564;Portugal;2017-06-11 15:06:00;2017-09-11 15:21:00;1482;19;none;coins
891365604;United Kingdom (Great Britain);2017-05-11 03:50:00;2017-11-11 03:31:00;2158;67;empty_likes;other_type
891516846;United Kingdom (Great Britain);2017-02-11 02:03:00;2017-09-11 04:35:00;10400;147;trial_vip_popup;trial_premium
891932496;United Kingdom (Great Britain);2017-10-24 16:19:00;2017-04-11 14:09:00;6292;147;promo_09;premium_no_trial
891606141;United States of America;2017-10-31 04:43:00;2017-03-11 21:13:00;3783;67;empty_likes;other_type
891291573;United States of America;2017-06-11 04:33:00;2017-09-11 05:55:00;6292;147;left_sidebar_menu;premium_no_trial
892111575;Germany;2017-10-20 22:14:00;2017-10-20 22:27:00;7930;147;left_sidebar_menu;premium_no_trial
892045743;Israel;2017-10-22 07:04:00;2017-10-22 18:35:00;6292;147;dating;premium_no_trial
891118668;Canada;2017-09-11 13:24:00;2017-11-11 03:13:00;897;19;empty_likes;coins
891182466;Belgium;2017-08-11 01:08:00;2017-08-11 10:19:00;3042;68;none;premium_no_trial
892230228;United States of America;2017-10-18 06:29:00;2017-10-22 23:23:00;1261;19;empty_likes;coins
892040748;United States of America;2017-10-22 10:12:00;2017-10-29 03:34:00;2366;67;empty_likes;other_type
891691062;Belgium;2017-10-29 16:19:00;2017-05-11 18:35:00;16614;147;popular_users_block;trial_premium
892075512;United States of America;2017-10-21 16:58:00;2017-08-11 12:18:00;9958;147;trial_vip_popup;trial_premium
891722802;United States of America;2017-10-29 02:08:00;2017-05-11 05:49:00;12727;147;trial_vip_popup;trial_premium
891393735;Spain;2017-04-11 17:31:00;2017-04-11 18:05:00;6292;147;dating;premium_no_trial
892053750;United States of America;2017-10-22 00:46:00;2017-10-28 08:12:00;6292;147;autoreply_message;premium_no_trial
891985866;Belgium;2017-10-23 13:19:00;2017-10-25 22:43:00;3965;146;empty_likes;coins
891673269;United Arab Emirates;2017-10-29 21:40:00;2017-05-11 23:49:00;13247;147;dating;trial_premium
892032072;United Kingdom (Great Britain);2017-10-22 14:21:00;2017-10-23 15:37:00;3588;68;none;premium_no_trial
892045743;Israel;2017-10-22 07:04:00;2017-10-23 20:17:00;1261;19;empty_likes;coins
891435993;Canada;2017-03-11 21:08:00;2017-03-11 21:26:00;3549;68;none;premium_no_trial
891985866;Belgium;2017-10-23 13:19:00;2017-10-30 15:35:00;16640;147;trial_vip_popup;trial_premium
891491145;United States of America;2017-02-11 18:13:00;2017-09-11 20:32:00;12727;147;send_message;trial_premium
892053750;United States of America;2017-10-22 00:46:00;2017-10-28 08:17:00;1261;19;autorefill;coins
891668253;Chile;2017-10-29 23:08:00;2017-11-15 00:57:00;9997;147;trial_vip_popup;trial_premium
891459291;Spain;2017-03-11 11:43:00;2017-03-11 11:57:00;6292;147;autoreply_message;premium_no_trial
