uid;age;attraction_coeff;coins;country;visit_days;gender;age_filter_start;age_filter_end;views_count;was_premium;is_premium;total_revenue
892053876;44;0;;Germany;8;1;41;47;0;;;0
891306669;41;741;;United States of America;1,2,3;1;18;43;85;;;0
891858741;16;0;;United States of America;2;1;13;19;0;;;0
891588918;20;0;;Spain;1,2;1;17;23;1;;;0
892418226;36;559;;United States of America;1,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19,20,21,23,24,27,29,30,60;1;33;39;93;;;0
892067412;27;0;;Chile;1,3,5,6,7,8,9,11,12,14,16,17,18,19,20,21,23;1;24;30;2;;;0
891730293;35;666;;United States of America;2,3;1;32;38;6;;;0
891652332;47;0;;Belgium;;1;44;50;4;;;0
891675096;53;357;;United States of America;;1;34;38;42;1.0;;0
891275520;26;0;;United States of America;1,2,3,4,5,6,7;0;23;29;0;;;0
891948870;39;333;;United States of America;1;1;36;42;9;;;0
891240162;33;333;;United States of America;1;1;30;36;3;;;0
891893361;16;0;;Italy;1,4,5,7,9,10,11,13,15,16,18,20;1;16;20;0;;;0
891688143;39;0;;Spain;1;1;36;42;2;;;0
891346668;31;0;;United States of America;1;1;28;34;0;;;0
891410832;41;181;;Italy;;1;38;44;11;;;0
891440403;22;333;;United States of America;;1;19;40;6;;;0
892062039;22;200;;France;1,22,23;1;19;25;5;;;0
892319121;18;0;;Argentina;;1;18;21;5;;;0
892361997;30;250;;United States of America;;1;27;33;4;;;0
892037292;28;285;;Germany;1,2,4,5,6,7;1;25;31;21;1.0;;0
891560088;25;0;;Italy;;1;22;28;13;;;0
891311124;25;0;;United States of America;1,2,3,4,5,6,7,8;1;22;28;2;;;0
891748476;45;136;;Israel;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1;16;40;263;1.0;1.0;6292
891068664;30;0;;Canada;1,2;1;27;33;0;1.0;1.0;0
891404241;31;272;;United Arab Emirates;1,2,3;1;28;34;22;;;0
891604959;38;596;;United States of America;1;1;18;46;52;1.0;;0
891721284;36;319;;United States of America;1,2,3,4,5,6,8,9,10,11,12,13,14,15,16;1;33;39;72;;;0
891426351;48;0;;Germany;1,2,3,4,5,6,7,8,9,10,11;1;45;51;0;;;0
891451065;35;840;;France;1,2,3,4,5;1;16;99;119;;;0
891352107;23;0;;Spain;1,2,3,4,5,6,7,8,9,10;1;20;26;1;;;0
891534012;26;666;;United States of America;;1;23;29;3;;;0
891442467;34;1000;;Italy;;1;31;37;1;;;0
892046619;24;1000;;United States of America;;1;21;27;1;;;0
891259935;23;200;;Argentina;1,2,3,4,5,6,7,8,9;1;20;26;5;1.0;1.0;5278
892367289;36;388;;Spain;1,2,3,4,5,6,9,10,12,13,14,15,16,18,21,23,25;1;33;39;18;;;0
891146889;44;0;;Israel;3,5,6;1;41;47;0;;;0
891381015;28;0;;Argentina;1,2;1;25;31;3;;;0
891976413;32;483;;United Arab Emirates;;1;29;35;31;;;0
891926493;19;1000;;United States of America;;1;16;22;1;;;0
891673794;25;443;;United States of America;1,2,3,4,5,6,7,8,9,10,12,13,14,15,16;1;22;28;160;;;0
891306138;31;333;;United Kingdom (Great Britain);9;1;28;34;3;;;0
891287097;23;1000;;France;1,2;1;20;26;1;;;0
891688902;52;760;;United States of America;1,3,4,5,7,8,9,11,12,13,15,17;1;49;55;25;;;0
891748761;27;166;;United Kingdom (Great Britain);1,2,4,5,7;1;19;32;6;;;0
891582891;31;360;;Argentina;1,2,3,4,5,6,7;1;28;34;25;;;0
891762633;30;0;;United States of America;1;1;27;33;0;;;0
892075512;24;537;;United States of America;1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25;1;16;29;134;1.0;1.0;9958
891392136;24;250;;Argentina;8,9,10,11;1;16;23;16;;;0
891949929;22;761;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,13,14,15,18,19,21,22;1;19;51;42;;;0
891824682;27;0;;United States of America;;1;24;30;0;;;0
892202172;29;0;;Argentina;;1;26;32;2;;;0
891386169;24;0;;France;1,2,3,4,5,6,7;1;21;27;0;;;0
891119637;30;794;;United States of America;1;1;27;33;39;;;0
892177587;56;0;;Belgium;;1;50;59;8;;;0
891300888;54;0;;Spain;;1;51;57;0;;;0
892438770;41;315;;United Kingdom (Great Britain);1,2;1;38;44;38;;;0
892351785;29;0;;Chile;2,3,4,5,6,7,8;1;26;32;5;;;0
891339432;33;0;;United Kingdom (Great Britain);1;1;30;45;1;;;0
891762060;26;0;;United Kingdom (Great Britain);;1;23;29;0;;;0
892272261;29;615;;Uruguay;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29;1;17;46;13;;;0
891602736;26;0;;United States of America;;1;23;29;0;;;0
891858582;20;0;;Spain;1,2,4,6,7,8,9,11,17;1;17;23;0;;;0
891640512;22;785;;United States of America;1;1;16;23;14;;;0
891407532;27;254;;United Arab Emirates;;1;24;30;51;;;0
891091215;39;846;;Canada;1,2;1;23;51;13;;;0
891341322;29;0;;United States of America;;1;26;32;0;;;0
891956151;26;0;;Italy;1;1;23;29;8;;;0
891643335;55;0;;Italy;1;1;50;58;0;;;0
892129014;27;920;;Spain;1,2,3,6,7,8,11,12,14,15,16,17,18,19,20,21,22;1;24;51;25;;;0
892354806;37;218;;United Arab Emirates;;1;24;32;32;;;0
891737451;16;272;;Spain;1,2,3,4;1;13;19;11;;;0
892381548;28;0;;United States of America;1;1;25;66;5;;;0
891270489;45;157;;Chile;1;1;42;48;19;;;0
892342818;23;958;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,23,24,25,26,28,29,30;1;20;26;24;;;0
891080211;21;0;;Portugal;1,2;1;18;24;0;;;0
892344240;40;400;;Spain;1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25;1;37;43;10;;;0
891636216;31;0;;Italy;2,4,5;1;28;34;5;;;0
891522093;27;1000;;United States of America;1;1;24;30;2;;;0
892146426;24;400;;United States of America;2,3,4,5,7,8,10,12,13,14;1;21;27;15;;;0
891847356;70;338;;Italy;1,2,3;1;67;73;71;;;0
892330566;45;222;;Argentina;1;1;23;59;18;;;0
892326252;22;0;;United States of America;;1;19;25;0;;;0
892145973;45;76;;Chile;;1;40;64;13;;;0
892147983;26;0;;Germany;1,2,3,4,5,6,8,9,10,11,12,13,15,16,18,19,21,22,24,25;1;23;29;3;;;0
892254882;31;1000;;Chile;1,2;1;28;34;1;1.0;;0
892272915;35;409;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1;20;86;44;;;0
891362856;49;0;;Chile;;1;46;52;0;;;0
891209058;21;0;;Argentina;1,2,3,4;1;18;99;1;;;0
891998931;19;571;;United States of America;;1;16;40;7;1.0;;0
891424416;37;0;;Spain;1,2,3,4,5,11;1;34;40;3;;;0
891236295;24;0;;Argentina;1;1;21;27;1;;;0
891293823;18;0;;United States of America;;1;18;21;3;;;0
891764982;33;750;;Spain;1,2,3,4,5;1;24;42;8;;;0
891994458;24;0;;United States of America;;1;21;27;1;;;0
891302958;27;0;;Spain;1,2,5,6,7,9;1;24;30;3;;;0
891439776;46;500;;France;;1;43;49;2;;;0
891861312;33;666;;Argentina;1;1;30;54;3;;;0
892333188;45;347;;Italy;1,2;1;42;48;23;;;0
891662685;39;272;;France;11;1;36;42;11;;;2717
891464343;27;0;;United States of America;;1;24;30;3;;;0
891468699;48;133;;Spain;2;1;45;51;15;;;0
891865632;21;500;;Chile;;1;18;24;4;;;0
891183252;39;333;;United States of America;2,3,5,6,8;1;36;48;3;;;0
891365691;37;400;;United States of America;1;1;34;40;5;;;0
892028799;20;500;;United States of America;1;1;30;50;4;;;0
891118374;46;611;;United States of America;;1;29;35;18;;;0
892143084;23;0;;United States of America;;1;20;26;0;;;0
892143897;30;508;;United States of America;9;0;27;92;114;;;0
891865095;28;642;;United States of America;;0;36;92;42;;;0
892363305;29;571;;Chile;1,2,3,4,5;1;16;47;7;;;0
891486726;29;0;;France;2,3,5,7,8,10,11,12;1;26;32;3;;;0
891824613;26;333;;United States of America;1;1;23;29;3;;;0
891555774;21;700;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12;1;16;26;70;;;0
892204536;20;500;;France;1,2,3;1;17;23;2;1.0;1.0;6409
891450534;29;0;;Italy;2,3,5,7,9,10;1;26;32;3;;;0
892324413;46;135;;Spain;1,2;1;43;49;37;1.0;1.0;6292
891432393;30;0;;France;1,2,3,4,5,7,8,9,11;1;27;40;4;1.0;;0
891152610;20;0;;Spain;;1;17;23;2;;;0
892206675;17;0;;United States of America;;1;17;20;4;;;0
891289518;55;862;;United States of America;1,2,4,5,6,7,8;1;52;58;51;;;0
891191331;21;0;;France;1,2,3;1;18;24;1;;;0
892054059;32;0;;Portugal;1;1;29;35;1;;;0
892260198;37;0;;Spain;;1;34;40;4;;;0
892045005;19;0;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24;1;16;22;0;;;0
892134321;32;0;;France;1,2,4,5,6;1;29;35;0;;;0
891128556;26;0;;United Arab Emirates;;1;23;29;0;;;0
891512040;16;285;;United States of America;;1;16;99;7;;;0
892105314;18;0;;United States of America;1;1;16;23;0;;;0
891296334;26;875;;Italy;1,2,3,4,5,6,7,8,9;1;23;29;16;;;0
892066752;30;555;;Spain;2;1;27;33;9;;;0
891904521;46;0;;United States of America;;1;43;49;0;;;0
892038417;22;727;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15;1;19;25;33;;;0
891999897;27;1000;;United States of America;1,3;1;24;30;1;;;0
891131091;47;736;;United States of America;1,2,3,4,5;1;28;32;57;;;0
892247490;26;911;;India;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29;1;18;31;641;;;0
891602964;26;1000;;United States of America;;1;23;29;1;;;0
891810657;26;521;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18;1;23;29;23;;;0
891698922;36;0;;Belgium;9;1;33;39;2;;;0
891247233;37;181;;United States of America;4,8;1;34;40;11;1.0;1.0;9919
891338724;35;0;;Argentina;;1;32;38;0;;;0
891716631;29;371;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;18;43;78;;;0
891281484;31;315;;Israel;1,2,3,4,5,6,7,8;1;16;55;19;;;0
891073761;23;0;;United States of America;;1;20;26;2;;;0
891061965;30;833;;Chile;;1;20;40;6;;;0
891833385;35;219;;Russian Federation;1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19;1;16;50;341;;;0
891724563;16;0;;United States of America;1,2,3,4,5,6,7,8,9;1;16;20;0;;;0
891200910;37;518;;Germany;1,2,3,4,5,6,7;1;42;50;27;;;0
892143870;48;565;;United States of America;17,26;1;45;51;23;;;0
892036458;21;666;;Portugal;1,2,4,5,7,9;1;18;24;3;;;0
891625776;38;0;;United States of America;1,2;1;35;41;0;1.0;;0
891672099;25;0;;United States of America;;1;22;28;0;1.0;;0
892022721;28;945;;Morocco;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23;1;25;31;110;;;0
891275370;28;750;;Germany;;1;25;31;16;;;0
892000551;24;666;;Chile;1,2,3;1;21;27;6;;;0
891995541;99;213;;Ukraine;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21;1;18;99;197;1.0;1.0;8879
891230943;22;750;;United Arab Emirates;1;1;19;25;16;1.0;1.0;0
891600573;25;411;;United States of America;1;1;22;28;17;1.0;;0
891951393;48;0;;Italy;;1;45;51;0;;;0
891179562;51;0;;Chile;1,2;1;27;63;0;;;0
892329348;20;400;;United States of America;1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,20,21,22,23,24,25,26,28,29;1;17;23;25;;;0
892030923;28;0;;Israel;;1;25;31;0;;;0
891966762;29;0;;United Arab Emirates;;1;16;46;1;;;0
891853167;21;0;;Spain;4;1;18;24;2;;;0
891743826;47;589;;United States of America;1,2,3,4;1;29;48;95;;;0
891636669;41;217;;Germany;1,4;1;38;44;23;;;0
891340296;25;769;;Germany;1,2,3,4,5,6,7,8,9,10;1;16;28;26;;;0
892105014;38;227;;Australia;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;35;41;44;;;0
891135030;37;166;;Argentina;;1;34;40;6;;;0
891157815;27;0;;Italy;1,2,3,4,5,6,7;1;24;30;0;;;0
892339017;18;0;;Chile;;1;18;44;0;;;0
892284618;25;0;;Australia;;1;22;28;1;;;0
891058167;29;1000;;United States of America;;1;26;32;1;;;0
891822108;25;272;;United States of America;1,2,3,4,5,6,8,9,10,11;1;21;49;11;;;0
892122366;47;0;;Chile;;1;44;50;8;;;0
891314196;36;666;;Chile;1,2;1;33;39;3;;;0
891291087;46;0;;Belgium;;1;43;49;0;;;0
891797364;30;521;;France;;1;27;33;23;;;0
891198342;16;0;;Portugal;;1;13;19;0;;;0
892074981;32;400;;Argentina;1;1;18;45;5;;;0
892069755;28;333;;Argentina;2,3,4,5;1;25;31;3;;;0
892303428;16;400;;United States of America;;1;16;20;5;;;0
891198423;22;1000;;Germany;;1;19;48;1;;;0
892297878;38;700;;United States of America;;1;18;35;10;;;0
891646281;27;1000;;United States of America;;1;24;30;1;;;0
891715743;20;0;;United States of America;1,2,3,4,6,7;1;17;23;7;;;0
891287742;40;600;;Chile;1,2,3,4,5,6,7,8;1;23;40;10;;;0
892165779;49;0;;Spain;;1;46;52;0;;;0
892105398;45;0;;Canada;1,2,3,4,5,6;1;42;48;1;1.0;;0
892098315;37;266;;Canada;1,2,3,4,5,6,7,8,9,10,11,16,17,18,19;1;29;40;15;;;0
892342008;24;0;;Spain;;1;21;27;3;;;0
892103922;48;857;;Canada;1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,18;1;24;56;7;;;0
891709788;27;400;;Chile;1,2,3;1;24;30;5;;;0
891230475;26;500;;United States of America;;1;23;46;2;;;0
891401730;60;500;;Chile;;1;50;63;4;;;0
892009953;23;772;;United States of America;1,2,5,6,7,13,22;1;20;26;22;1.0;;0
911001330;29;202;;Russian Federation;5,8,19,21,22,26,60,90,120,150,180;1;26;32;395;;;0
891690165;39;500;;Spain;1;1;36;42;4;;;0
891686457;39;58;;Germany;1,2,3,4,5;1;36;51;17;;;0
891382893;36;0;;United Arab Emirates;;1;33;39;0;;;0
892334157;43;363;;United States of America;12,13;1;40;46;22;;;0
892334922;34;0;;Argentina;1;1;31;37;2;;;0
891926604;25;708;;France;1,4;0;22;28;1303;1.0;;0
891788343;43;524;;France;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18;1;40;46;124;;;0
891731799;30;0;;Australia;;1;27;33;0;;;0
891082980;37;0;;Argentina;;1;20;40;7;;;0
891207966;25;400;;Switzerland;1,3,4,5,6,7;1;22;28;5;1.0;1.0;0
891101988;39;285;;United States of America;;1;20;41;7;;;0
891638982;34;307;;United States of America;1,2;1;31;37;13;;;0
891057894;21;666;;Spain;1,2,3;1;18;24;3;;;0
891578778;29;461;;United States of America;1;1;26;32;13;;;0
891323184;27;1000;;Morocco;9;1;24;30;1;;;0
891712842;35;0;;Spain;;1;32;38;3;;;0
891682455;43;250;;Canada;;1;40;46;4;;;0
891925233;57;223;;Argentina;2,3,4,6,8,9,10,11,13,14,15,16,19,20,21;1;40;58;143;;;0
892331310;22;135;8.0;Italy;1,2;1;19;28;37;1.0;1.0;12870
892101480;27;473;;United States of America;1,2,3,4,5;1;18;37;207;1.0;;0
891080049;47;0;;Chile;1,2,3,4,5;1;22;35;0;;;0
891297726;21;0;;Belgium;1;1;18;24;1;;;0
892102527;34;424;;United States of America;;0;31;37;224;;;0
891907893;49;673;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22;1;26;49;420;;;0
891279735;28;1000;;United States of America;1,2;1;25;31;1;;;0
892111308;28;0;;Argentina;;1;16;40;4;;;0
891085599;21;523;;United Arab Emirates;1,2,3,4,5;1;18;60;42;;;0
891323850;28;500;;Chile;1,2,3,4,5,6,7,8,9,10;1;25;31;8;1.0;1.0;13273
891244266;27;857;;United States of America;1,4,5,6,7;1;24;30;7;;;0
891918507;24;0;;United States of America;;1;21;27;0;;;0
891520383;54;64;;Germany;1,3,8,9,12,13;1;19;44;31;;;0
891787500;48;0;;Spain;1,2,4,5;1;45;51;0;;;0
891658284;57;255;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12;1;21;50;180;;;0
891659976;28;0;;Canada;1;1;25;31;1;1.0;1.0;12831
891372645;27;583;;Israel;1,2,3,4,5,6,7;1;24;30;12;;;0
891320574;53;0;;Italy;;1;50;56;2;;;0
892332969;27;0;;United States of America;;1;35;99;0;;;0
891470790;27;0;;United States of America;;1;24;30;0;;;0
891298764;25;800;;Italy;1,2,4,5;1;22;28;5;;;0
891477300;30;0;;United States of America;1,3,4,5,6,7,8;0;27;33;0;;;0
891709812;41;250;;Germany;2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;1;27;44;32;;;0
892185498;21;235;;United States of America;1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22;1;17;23;17;1.0;;0
892092915;28;500;;United States of America;9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25;1;25;31;34;;;0
892150923;35;666;;France;5,7;1;32;38;3;;;0
891690507;25;0;;United States of America;1,2,3,4,5,6,7,8,10,11;1;32;55;6;;;0
891985332;55;218;;Italy;4;1;16;56;55;;;0
891308610;51;300;;United States of America;2,3,4,6;1;48;54;10;;;0
891674745;31;0;;Germany;;1;16;99;8;;;0
892245918;34;622;;France;1,2,3,4,5,6,7,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28;1;20;39;61;1.0;1.0;6292
891199299;39;222;;Germany;1,2,3,4,5,6,7;1;36;42;9;;;0
891606375;32;0;;Spain;1,2,3,4,5,6,7;1;29;35;2;;;0
891290967;16;750;;United States of America;;1;16;20;4;1.0;1.0;4537
891218901;24;1000;;United States of America;1;1;21;27;2;;;0
891195561;39;0;;Belgium;1,2,3,4,5,6,7,8;1;36;42;0;;;0
891479334;23;705;;United States of America;;1;20;26;17;1.0;;0
891727494;50;62;;Australia;1,2,3,4,5,6,7,8,10,11,12,13,14,15,16;1;47;53;32;;;0
892214736;27;333;;Spain;1,2,3;1;16;99;3;;;0
891763851;25;0;;Israel;10,13,14,15;1;22;28;0;;;0
891779586;38;250;;Argentina;1;1;16;44;4;;;0
892237683;46;0;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,15,17,19,23;1;43;49;0;;;0
891081804;30;0;;United States of America;;1;27;33;1;;;0
892232637;25;0;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28;1;22;28;8;;;0
891312231;48;0;;Chile;;1;27;53;5;;;0
891807786;23;125;;United States of America;1;1;20;26;8;;;0
891858504;20;222;;United States of America;5,6,7,9,12,13,15,17,18;1;17;23;9;;;0
892148916;29;0;;United States of America;1;1;26;32;0;;;0
891342681;30;625;;Chile;1,2,3,5,6;1;22;33;8;;;0
891824958;30;0;;Argentina;1,4,5,6,8;1;27;33;2;;;0
891087861;30;666;;United States of America;1;1;27;33;15;;;0
892027806;53;0;;United States of America;1;1;40;47;0;;;0
892366536;20;58;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30;1;17;23;34;;;0
891412134;29;111;;Germany;1,2,3,4,5;1;26;32;18;;;0
892330077;54;114;;Argentina;7;1;25;50;61;;;0
891251796;31;0;;France;;1;28;34;0;;;0
892307238;29;543;43.0;Spain;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29;1;16;36;46;1.0;1.0;75647
891552510;36;0;;Argentina;;1;33;39;0;;;0
891074751;49;560;;United States of America;;1;31;47;25;;;0
892099524;31;0;;Chile;1,2,3,4,5,6;1;28;34;0;;;0
891178167;26;0;;Spain;1;1;23;29;0;;;0
891416280;48;1000;;France;;1;45;51;2;;;0
891880404;21;634;;United Arab Emirates;1,3,4,6,7,8,9,10,12,13,14;1;17;23;41;;;0
891469605;56;192;;Canada;1;1;40;55;125;1.0;;0
891989079;32;0;;United Kingdom (Great Britain);1;1;29;35;6;;;0
892246029;16;0;;Argentina;;1;19;39;1;;;0
891860436;28;0;;Spain;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19;1;25;31;4;;;0
891843849;49;105;;Argentina;1,2;1;30;45;19;;;0
891126336;29;166;;Argentina;2,3;1;26;45;6;;;0
891197427;33;1000;;France;;1;20;50;3;;;0
891810372;35;307;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1;26;35;13;;;0
891380856;23;652;;Turkey;1,2,3;0;20;26;6139;;;0
892095678;22;0;;Argentina;1;1;19;25;2;;;0
891978726;27;333;;Chile;;1;24;30;3;;;0
892074264;45;586;;United States of America;1;1;42;48;29;;;0
891541341;31;516;;Germany;1;1;28;34;31;;;0
891677151;25;750;;Belgium;2,4,5,7,8;1;22;28;4;;;0
891673494;24;871;;United Arab Emirates;1,2,3,4,5,6,8,9,10,11,12,13;1;21;27;39;;;0
891681966;40;0;;Spain;1,2,3,5,7,9,10,12,13,15;1;37;43;5;;;0
891953184;35;500;;United States of America;;1;20;35;4;;;0
892022865;25;1000;;France;1,2,3,4,5,6,7,8;1;22;28;2;;;0
891657408;30;0;;Germany;1,2,3,4,5,6,7,8,10,11,12,13,15,16;1;27;33;8;;;0
891898206;26;0;;Belgium;;1;23;29;1;;;0
891073980;36;285;;United States of America;;1;22;66;7;1.0;1.0;0
891959886;28;866;;United States of America;1,2,3;1;25;31;15;;;0
892027710;43;666;;United States of America;;1;40;46;12;;;0
892282614;51;769;;Chile;1,2,3,4;1;48;54;13;;;0
891701484;23;500;;France;1,2,3,4,5;1;20;26;2;;;0
891088266;27;0;;Canada;1,2,3,4,5,6;1;24;30;0;;;0
891201285;25;550;;United States of America;1,2,3;0;22;28;656;;;0
891518898;27;0;;Italy;;1;24;30;0;;;0
892078650;26;312;;United Kingdom (Great Britain);2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24;1;23;29;16;;;0
892322907;21;500;;United States of America;1;1;18;24;2;;;0
892001019;22;705;;United States of America;1;1;19;30;17;1.0;;0
891948999;35;300;;United States of America;7;1;32;38;10;;;0
892365834;30;0;;United Kingdom (Great Britain);;1;17;99;0;;;0
891598269;24;647;;United Arab Emirates;1;1;16;99;17;;;0
892067175;19;166;;Spain;2;1;16;22;6;;;0
891804150;40;714;;Portugal;1,2,3;1;37;43;7;;;0
891721518;41;0;;Chile;;1;38;44;0;;;0
891952665;34;500;;United States of America;;1;31;37;6;;;0
891985866;34;349;4.0;Belgium;1,2,3,4,5,6,7,8,10,11,12,14,16,17,19,21,22;1;21;99;63;1.0;1.0;20605
892174794;27;358;;United States of America;2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27;1;24;99;67;1.0;1.0;6331
892228113;41;657;;United States of America;1,2,3,4,5,6,8,9,10,11,12;1;25;37;38;;;0
892330002;20;333;;Australia;1;1;17;23;3;;;0
892128138;32;301;42.0;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;21;35;196;1.0;1.0;30849
892045215;26;1000;;Portugal;1,3,5,6;1;23;29;3;;;0
892402317;40;238;;United States of America;1,2,3,4,5;1;37;43;21;;;0
892104171;34;0;;Argentina;;1;16;37;11;;;0
891438936;47;100;;Chile;;1;44;50;10;;;0
892050936;25;333;;United States of America;1,2,3,7,21;1;22;28;6;;;0
891985968;39;666;;United States of America;;1;36;42;9;;;0
891567588;24;0;;United States of America;;1;21;27;0;;;0
891307146;21;222;;Belgium;1,2,3,4,5;1;18;40;36;1.0;1.0;10608
891864390;25;833;;United Arab Emirates;;1;22;28;24;;;0
891806229;25;263;;United States of America;1,2,3,4,5,6,7,8,9,10,11;1;22;28;19;;;0
891746163;25;58;;Germany;2,3,4,5,6,8,9,10,11,13,15,17;1;22;28;17;;;0
892054056;30;0;;Argentina;1,2,3,4;1;19;47;0;;;0
892158393;55;161;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27;1;50;58;247;;;0
891584145;25;0;;Canada;5;1;22;28;0;;;0
892146255;26;416;;United States of America;;1;23;29;125;1.0;;0
891354813;43;333;;Spain;1,3,4;1;40;46;3;;;0
892067808;19;111;;Argentina;;1;16;64;9;;;0
891356010;30;0;;United States of America;;1;27;67;1;;;0
891956130;46;0;;Italy;1,3;1;29;99;21;;;0
891238980;27;750;;United Kingdom (Great Britain);1,2,3,4;1;24;30;8;;;0
891170574;32;700;;United Arab Emirates;;1;29;35;10;;;0
892276077;24;0;;United States of America;;1;21;27;0;;;0
891211359;56;230;;Switzerland;1,2,3,4,5;1;35;40;26;;;0
891269301;54;0;;France;;1;50;57;0;;;0
891728889;30;324;;United States of America;1,2,3,4,5,6,7;1;27;33;37;1.0;1.0;9087
891380556;46;0;;France;1,2;1;43;49;0;;;0
891414705;22;142;;United States of America;;1;19;83;7;;;0
891892857;41;0;;France;1,2;1;38;44;0;;;0
891823977;26;0;;Argentina;1,2,10,16;1;23;29;0;;;0
892060629;37;250;;France;2,4,6,8,10,12,14,15,17,19,21,23;1;34;40;4;;;0
891426120;45;1000;;France;1;1;42;48;1;;;0
891711966;46;0;;Belgium;;1;43;49;0;;;0
891847614;25;243;;United States of America;8,9,10,11,13,14,16,18,19;1;22;54;37;;;0
891999585;35;612;;United States of America;1,3,5,6,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23;1;32;38;31;;;0
891708423;40;233;;United Arab Emirates;1;1;37;43;30;;;0
892390101;25;0;;United States of America;6;1;30;50;0;;;0
891699090;50;0;;Spain;1;1;47;53;0;;;0
891058119;35;0;;France;;1;32;38;0;;;0
892053243;25;125;;Germany;;1;22;28;8;;;0
891410247;32;0;;United Arab Emirates;;1;29;35;0;;;0
891168012;18;0;;France;1,2,3,4,5,6;1;18;21;2;;;0
891445647;47;0;;United States of America;2,3,4,6,8,10,11;1;44;50;0;;;0
891496422;38;0;;Switzerland;;1;35;41;2;;;0
891146916;40;0;;United Arab Emirates;;1;37;43;0;;;0
891307950;26;750;;United States of America;3,7;1;22;55;4;;;0
891689097;30;1000;;France;1,2,3,4,5,7,8,9,10,11,12,14,15,16;1;27;33;3;;;0
891370203;41;0;;Chile;1;1;38;44;6;;;0
892080924;25;631;;United States of America;1;0;45;99;720;1.0;;0
892435017;33;500;;United States of America;;1;30;36;8;;;0
891647253;40;500;;United States of America;;1;37;43;12;;;0
891567981;25;0;;Spain;;1;22;28;5;;;0
891805272;40;1000;;United States of America;;1;37;43;1;;;0
892132779;22;9;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,9,10,11,12,13;0;19;25;3632;;;0
891297354;36;500;;United States of America;1,2,3,4;1;33;39;4;1.0;1.0;0
892435857;25;583;;United States of America;1;1;22;28;12;;;0
891136989;21;0;;Argentina;1,3,5,6,7;1;18;24;0;;;0
892226205;65;726;;United Kingdom (Great Britain);6,7,9,10,11,12,19,20,21;1;61;65;95;;;0
891725154;37;166;;Chile;2,3,4,5,6,8,9,10,11;1;34;40;6;;;0
891875472;18;1000;;Spain;1;1;18;21;1;;;0
891447858;32;0;;Italy;;1;29;35;0;;;0
