uid;country;joined_at;paid_at;revenue;payment_id;from_page;product_type
891822480.0;Italy;2017-10-26 22:27:00;2017-10-27 23:29:00;1898.0;68.0;none;premium_no_trial
892284495.0;Israel;2017-10-17 00:02:00;2017-10-17 01:15:00;5512.0;147.0;popular_users_block;premium_no_trial
891721851.0;United States of America;2017-10-29 02:50:00;2017-06-11 07:23:00;9087.0;147.0;trial_vip_popup;trial_premium
891425406.0;United States of America;2017-04-11 01:22:00;2017-11-11 03:23:00;12727.0;147.0;trial_vip_popup;trial_premium
891258189.0;Germany;2017-06-11 18:06:00;2017-10-11 10:29:00;6292.0;147.0;left_sidebar_menu;premium_no_trial
891529926.0;United States of America;2017-01-11 19:54:00;2017-11-14 12:52:00;9087.0;147.0;trial_vip_popup;trial_premium
892423284.0;Belgium;2017-10-14 12:03:00;2017-10-23 12:52:00;12909.0;147.0;trial_vip_popup;trial_premium
891092322.0;Argentina;2017-09-11 22:48:00;2017-11-11 18:21:00;741.0;146.0;empty_likes;coins
891819399.0;Spain;2017-10-26 23:46:00;2017-11-13 19:00:00;3913.0;146.0;menu;coins
891908385.0;Argentina;2017-10-25 02:33:00;2017-01-11 04:34:00;10686.0;147.0;trial_vip_popup;trial_premium
891739737.0;United States of America;2017-10-28 18:50:00;2017-12-11 04:54:00;1261.0;19.0;autorefill;coins
892333905.0;Italy;2017-10-16 01:38:00;2017-10-17 00:40:00;31525.0;19.0;menu;coins
891367521.0;Italy;2017-05-11 02:37:00;2017-06-11 17:43:00;1456.0;127.0;sympathy;other_type
892324896.0;United States of America;2017-10-16 07:43:00;2017-10-23 14:11:00;12727.0;147.0;trial_vip_popup;trial_premium
891497961.0;Chile;2017-02-11 15:07:00;2017-04-11 02:25:00;3978.0;146.0;empty_likes;coins
891613833.0;Italy;2017-10-30 23:53:00;2017-10-31 00:05:00;1898.0;68.0;none;premium_no_trial
891721851.0;United States of America;2017-10-29 02:50:00;2017-11-14 22:02:00;897.0;19.0;empty_likes;coins
891822480.0;Italy;2017-10-26 22:27:00;2017-07-11 00:04:00;6292.0;147.0;promo_09;premium_no_trial
891648354.0;United Kingdom (Great Britain);2017-10-30 09:48:00;2017-07-11 11:48:00;10439.0;147.0;trial_vip_popup;trial_premium
891989511.0;United States of America;2017-10-23 11:34:00;2017-10-26 17:09:00;1625.0;67.0;admins;other_type
891135642.0;Chile;2017-09-11 03:14:00;2017-10-11 17:49:00;481.0;19.0;none;coins
891522666.0;Germany;2017-01-11 22:57:00;2017-05-11 14:00:00;4056.0;68.0;none;premium_no_trial
891270606.0;Argentina;2017-06-11 14:03:00;2017-11-13 16:47:00;10556.0;147.0;trial_vip_popup;trial_premium
892207959.0;France;2017-10-18 18:30:00;2017-12-11 12:03:00;1261.0;19.0;empty_likes;coins
891216033.0;United States of America;2017-07-11 12:33:00;2017-07-11 12:47:00;6292.0;147.0;autoreply_message;premium_no_trial
892290105.0;United States of America;2017-10-16 22:03:00;2017-10-23 12:50:00;6292.0;147.0;promo_09;premium_no_trial
892207959.0;France;2017-10-18 18:30:00;2017-10-22 04:49:00;1261.0;19.0;autorefill;coins
891705120.0;United States of America;2017-10-29 11:39:00;2017-05-11 14:16:00;9087.0;147.0;trial_vip_popup;trial_premium
892116756.0;Canada;2017-10-20 20:09:00;2017-10-27 02:11:00;6305.0;19.0;empty_likes;coins
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 02:08:00;1261.0;19.0;gifts;coins
891719682.0;France;2017-10-29 04:47:00;2017-05-11 10:45:00;12662.0;147.0;trial_vip_popup;trial_premium
891870786.0;Italy;2017-10-25 22:08:00;2017-04-11 16:17:00;3783.0;67.0;fans;other_type
892216461.0;United States of America;2017-10-18 14:41:00;2017-10-18 15:02:00;63037.0;147.0;autoreply_message;premium_no_trial
892223640.0;United States of America;2017-10-18 11:01:00;2017-10-18 11:09:00;6409.0;147.0;autoreply_message;premium_no_trial
891466989.0;United States of America;2017-03-11 07:08:00;2017-05-11 10:11:00;12610.0;19.0;menu;coins
891296583.0;United States of America;2017-06-11 02:02:00;2017-11-11 08:29:00;2730.0;67.0;empty_likes;other_type
891288783.0;United States of America;2017-06-11 06:09:00;2017-06-11 07:47:00;6292.0;147.0;dating;premium_no_trial
892102893.0;United States of America;2017-10-21 02:51:00;2017-10-22 23:00:00;6305.0;19.0;empty_likes;coins
892360203.0;Spain;2017-10-15 17:08:00;2017-10-23 13:42:00;12909.0;147.0;trial_vip_popup;trial_premium
892185039.0;United Kingdom (Great Britain);2017-10-19 07:36:00;2017-10-19 07:52:00;7332.0;147.0;dating;premium_no_trial
891668241.0;United States of America;2017-10-29 23:08:00;2017-10-29 23:30:00;6305.0;19.0;empty_likes;coins
891363432.0;United States of America;2017-05-11 05:18:00;2017-12-11 07:19:00;9087.0;147.0;trial_vip_popup;trial_premium
891242916.0;Israel;2017-06-11 22:37:00;2017-06-11 22:49:00;6292.0;147.0;autoreply_message;premium_no_trial
892069554.0;United Kingdom (Great Britain);2017-10-21 19:11:00;2017-10-28 12:46:00;6305.0;19.0;autorefill;coins
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 02:08:00;3783.0;67.0;gifts;other_type
891189879.0;Germany;2017-07-11 22:09:00;2017-10-11 01:31:00;2327.0;67.0;empty_likes;other_type
891645606.0;Argentina;2017-10-30 11:22:00;2017-06-11 13:54:00;10556.0;147.0;trial_vip_popup;trial_premium
891867801.0;Israel;2017-10-25 23:10:00;2017-10-26 00:21:00;6305.0;19.0;empty_likes;coins
891580347.0;United States of America;2017-10-31 17:51:00;2017-07-11 19:51:00;13468.0;147.0;trial_vip_popup;trial_premium
891344265.0;Switzerland;2017-05-11 13:32:00;2017-12-11 15:32:00;12402.0;147.0;trial_vip_popup;trial_premium
891721851.0;United States of America;2017-10-29 02:50:00;2017-11-14 22:01:00;897.0;19.0;empty_likes;coins
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 01:57:00;3783.0;67.0;empty_admins;other_type
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 02:26:00;31525.0;19.0;menu;coins
891367521.0;Italy;2017-05-11 02:37:00;2017-06-11 17:43:00;1456.0;127.0;sympathy;other_type
891870786.0;Italy;2017-10-25 22:08:00;2017-04-11 16:08:00;6292.0;147.0;fans;premium_no_trial
892069554.0;United Kingdom (Great Britain);2017-10-21 19:11:00;2017-10-23 13:48:00;1261.0;19.0;empty_likes;coins
891320916.0;Israel;2017-05-11 19:36:00;2017-07-11 20:04:00;3783.0;67.0;empty_likes;other_type
892164000.0;France;2017-10-19 19:05:00;2017-10-19 19:33:00;6448.0;147.0;popular_users_chat;premium_no_trial
892355163.0;United States of America;2017-10-15 18:45:00;2017-10-16 09:52:00;30264.0;68.0;super_popup;other_type
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 02:26:00;31525.0;19.0;menu;coins
891960267.0;Italy;2017-10-23 23:38:00;2017-10-23 23:46:00;3952.0;146.0;empty_likes;coins
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 10:24:00;31525.0;19.0;menu;coins
891699369.0;United States of America;2017-10-29 13:38:00;2017-10-29 14:03:00;4537.0;147.0;popular_users_chat;premium_no_trial
891367521.0;Italy;2017-05-11 02:37:00;2017-06-11 17:43:00;1456.0;127.0;sympathy;other_type
891267633.0;United States of America;2017-06-11 15:05:00;2017-11-13 04:08:00;6292.0;147.0;left_sidebar_menu;premium_no_trial
892102893.0;United States of America;2017-10-21 02:51:00;2017-10-22 23:00:00;6305.0;19.0;empty_likes;coins
891320823.0;United States of America;2017-05-11 19:37:00;2017-10-11 17:52:00;6305.0;19.0;empty_likes;coins
892096776.0;Canada;2017-10-21 07:13:00;2017-10-28 09:03:00;3549.0;68.0;none;premium_no_trial
891739737.0;United States of America;2017-10-28 18:50:00;2017-11-11 06:05:00;6292.0;147.0;promo_09;premium_no_trial
892366260.0;United Kingdom (Great Britain);2017-10-15 15:04:00;2017-10-30 02:44:00;6305.0;19.0;autorefill;coins
891670353.0;France;2017-10-29 22:30:00;2017-10-30 18:56:00;3913.0;146.0;empty_likes;coins
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 02:52:00;31525.0;19.0;menu;coins
891383310.0;Turkey;2017-04-11 20:47:00;2017-04-11 22:17:00;63037.0;147.0;autoreply_message;premium_no_trial
892366260.0;United Kingdom (Great Britain);2017-10-15 15:04:00;2017-10-15 18:18:00;6305.0;19.0;autorefill;coins
892011654.0;United States of America;2017-10-22 22:07:00;2017-10-25 22:49:00;2119.0;147.0;user_profile;premium_no_trial
891707061.0;Argentina;2017-10-29 10:54:00;2017-11-11 01:21:00;6305.0;19.0;empty_likes;coins
892277877.0;United States of America;2017-10-17 03:36:00;2017-10-11 15:21:00;2730.0;67.0;empty_likes;other_type
891367521.0;Italy;2017-05-11 02:37:00;2017-06-11 17:41:00;7306.0;68.0;super_popup;other_type
891299796.0;Germany;2017-06-11 00:54:00;2017-09-11 05:21:00;728.0;19.0;empty_likes;coins
891288810.0;United States of America;2017-06-11 06:08:00;2017-11-14 22:37:00;9087.0;147.0;trial_vip_popup;trial_premium
892405224.0;Israel;2017-10-14 19:57:00;2017-10-15 13:14:00;871.0;146.0;empty_likes;coins
892234326.0;Argentina;2017-10-18 02:39:00;2017-10-25 04:39:00;13884.0;147.0;trial_vip_popup;trial_premium
891622389.0;Canada;2017-10-30 20:37:00;2017-04-11 03:15:00;767.0;146.0;fans;coins
892080207.0;United States of America;2017-10-21 15:12:00;2017-10-23 11:48:00;6305.0;19.0;empty_likes;coins
891299532.0;Chile;2017-06-11 00:59:00;2017-08-11 23:27:00;6292.0;147.0;left_sidebar_menu;premium_no_trial
891851568.0;United Arab Emirates;2017-10-26 10:02:00;2017-10-30 10:09:00;2730.0;67.0;empty_likes;other_type
891365490.0;United States of America;2017-05-11 03:55:00;2017-06-11 00:28:00;1261.0;19.0;autorefill;coins
891607515.0;Spain;2017-10-31 03:34:00;2017-11-13 15:07:00;6292.0;147.0;popular_users_block;premium_no_trial
891983052.0;France;2017-10-23 14:36:00;2017-10-23 15:01:00;6396.0;147.0;autoreply_message;premium_no_trial
892260060.0;Israel;2017-10-17 15:01:00;2017-10-20 10:36:00;5525.0;147.0;promo_09;premium_no_trial
892333905.0;Italy;2017-10-16 01:38:00;2017-10-17 20:53:00;31525.0;19.0;menu;coins
892032669.0;United States of America;2017-10-22 14:04:00;2017-10-29 16:20:00;3575.0;19.0;none;coins
891693753.0;Turkey;2017-10-29 15:24:00;2017-06-11 22:30:00;3432.0;147.0;promo_09;premium_no_trial
892230618.0;Portugal;2017-10-18 06:08:00;2017-10-20 12:57:00;6305.0;19.0;menu;coins
891409599.0;United Arab Emirates;2017-04-11 11:30:00;2017-05-11 02:39:00;4537.0;147.0;none;premium_no_trial
891973917.0;France;2017-10-23 18:31:00;2017-02-11 19:03:00;6344.0;147.0;promo_09;premium_no_trial
891252072.0;Argentina;2017-06-11 19:56:00;2017-08-11 18:18:00;1261.0;19.0;empty_likes;coins
891561825.0;France;2017-01-11 01:06:00;2017-01-11 13:33:00;3913.0;146.0;empty_likes;coins
892405224.0;Israel;2017-10-14 19:57:00;2017-10-15 13:08:00;6292.0;147.0;dating;premium_no_trial
891252072.0;Argentina;2017-06-11 19:56:00;2017-08-11 18:18:00;1261.0;19.0;empty_likes;coins
891679842.0;United Arab Emirates;2017-10-29 19:44:00;2017-05-11 21:51:00;13247.0;147.0;autoreply_message;trial_premium
891319275.0;France;2017-05-11 19:57:00;2017-05-11 20:05:00;728.0;146.0;ad_to_photo;coins
892101909.0;France;2017-10-21 03:28:00;2017-10-21 03:39:00;6422.0;0.0;none;premium_no_trial
891356046.0;Chile;2017-05-11 09:34:00;2017-12-11 11:37:00;13247.0;147.0;autoreply_message;trial_premium
891303210.0;Argentina;2017-05-11 23:52:00;2017-06-11 00:04:00;6292.0;147.0;left_sidebar_menu;premium_no_trial
891951798.0;United States of America;2017-10-24 05:41:00;2017-10-31 07:41:00;9087.0;147.0;trial_vip_popup;trial_premium
891264903.0;United States of America;2017-06-11 16:02:00;2017-09-11 10:32:00;3874.0;147.0;none;premium_no_trial
892274487.0;United States of America;2017-10-17 06:45:00;2017-10-17 18:46:00;12727.0;147.0;trial_vip_popup;trial_premium
891260442.0;United Kingdom (Great Britain);2017-06-11 17:23:00;2017-11-13 19:23:00;13442.0;147.0;trial_vip_popup;trial_premium
891822480.0;Italy;2017-10-26 22:27:00;2017-10-29 21:13:00;1898.0;19.0;none;coins
891972303.0;United Arab Emirates;2017-10-23 19:06:00;2017-05-11 18:18:00;4914.0;147.0;promo_09;premium_no_trial
892140927.0;France;2017-10-20 07:49:00;2017-10-20 16:00:00;3965.0;146.0;empty_likes;coins
891296982.0;United States of America;2017-06-11 01:52:00;2017-11-13 03:52:00;9087.0;147.0;trial_vip_popup;trial_premium
892333905.0;Italy;2017-10-16 01:38:00;2017-10-17 02:23:00;3783.0;67.0;menu;other_type
892333905.0;Italy;2017-10-16 01:38:00;2017-10-16 18:42:00;31525.0;19.0;fans;coins
892069554.0;United Kingdom (Great Britain);2017-10-21 19:11:00;2017-03-11 10:44:00;3783.0;67.0;empty_likes;other_type
892104267.0;United States of America;2017-10-21 01:59:00;2017-10-28 04:48:00;9087.0;147.0;trial_vip_popup;trial_premium
891543996.0;United States of America;2017-01-11 13:42:00;2017-01-11 14:41:00;6292.0;147.0;user_profile;premium_no_trial
891607515.0;Spain;2017-10-31 03:34:00;2017-11-13 15:26:00;6305.0;19.0;menu;coins
891452706.0;Italy;2017-03-11 14:48:00;2017-04-11 00:49:00;6292.0;147.0;promo_09;premium_no_trial
891486135.0;Italy;2017-02-11 20:22:00;2017-03-11 13:09:00;6448.0;147.0;promo_09;premium_no_trial
892042395.0;United States of America;2017-10-22 09:21:00;2017-10-23 03:35:00;4537.0;147.0;promo_09;premium_no_trial
891983730.0;Israel;2017-10-23 14:16:00;2017-10-29 09:25:00;871.0;19.0;empty_likes;coins
891561825.0;France;2017-01-11 01:06:00;2017-04-11 23:21:00;3900.0;19.0;empty_likes;coins
892069554.0;United Kingdom (Great Britain);2017-10-21 19:11:00;2017-10-22 01:11:00;6305.0;19.0;empty_likes;coins
892188396.0;Argentina;2017-10-19 04:18:00;2017-10-24 16:09:00;6305.0;19.0;autorefill;coins
892074894.0;Canada;2017-10-21 17:12:00;2017-10-25 17:20:00;6292.0;147.0;promo_09;premium_no_trial
891556971.0;France;2017-01-11 05:07:00;2017-01-11 05:16:00;2886.0;68.0;none;premium_no_trial
892052106.0;Spain;2017-10-22 01:38:00;2017-10-29 03:44:00;12883.0;147.0;trial_vip_popup;trial_premium
892145004.0;Chile;2017-10-20 04:25:00;2017-01-11 02:56:00;9919.0;147.0;trial_vip_popup;trial_premium
891458229.0;Spain;2017-03-11 12:12:00;2017-04-11 03:43:00;6305.0;19.0;menu;coins
891466989.0;United States of America;2017-03-11 07:08:00;2017-03-11 07:56:00;6292.0;147.0;autoreply_message;premium_no_trial
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
;;NaT;NaT;;;;
